cg;engine16_1;engine25;engine34_1;engine34_2;engine25_2;engine16_2;ACAI
3,81;0,1;0,1;0,4;0,4;0,1;0,1;-1,37
3,8200000000000003;0,1;0,1;0,4;0,4;0,1;0,1;-7,57
3,83;0,1;0,1;0,4;0,4;0,1;0,1;-17,48
3,84;0,1;0,1;0,4;0,4;0,1;0,1;-26,9
3,85;0,1;0,1;0,4;0,4;0,1;0,1;-36,32
3,86;0,1;0,1;0,4;0,4;0,1;0,1;-45,74
3,87;0,1;0,1;0,4;0,4;0,1;0,1;-55,17
3,88;0,1;0,1;0,4;0,4;0,1;0,1;-64,59
3,89;0,1;0,1;0,4;0,4;0,1;0,1;-64,11
3,9;0,1;0,1;0,4;0,4;0,1;0,1;-63,3
3,91;0,1;0,1;0,4;0,4;0,1;0,1;-62,5
3,92;0,1;0,1;0,4;0,4;0,1;0,1;-61,7
3,93;0,1;0,1;0,4;0,4;0,1;0,1;-60,9
3,94;0,1;0,1;0,4;0,4;0,1;0,1;-60,1
3,95;0,1;0,1;0,4;0,4;0,1;0,1;-59,29
3,96;0,1;0,1;0,4;0,4;0,1;0,1;-58,49
3,9699999999999998;0,1;0,1;0,4;0,4;0,1;0,1;-57,69
3,98;0,1;0,1;0,4;0,4;0,1;0,1;-56,89
3,99;0,1;0,1;0,4;0,4;0,1;0,1;-56,09
4,0;0,1;0,1;0,4;0,4;0,1;0,1;-55,28
3,0;0,1;0,1;0,5;0,5;0,1;0,1;-24,95
3,01;0,1;0,1;0,5;0,5;0,1;0,1;-23,73
3,02;0,1;0,1;0,5;0,5;0,1;0,1;-22,52
3,03;0,1;0,1;0,5;0,5;0,1;0,1;-21,31
3,04;0,1;0,1;0,5;0,5;0,1;0,1;-20,09
3,05;0,1;0,1;0,5;0,5;0,1;0,1;-18,88
3,06;0,1;0,1;0,5;0,5;0,1;0,1;-17,66
3,07;0,1;0,1;0,5;0,5;0,1;0,1;-16,45
3,08;0,1;0,1;0,5;0,5;0,1;0,1;-15,24
3,09;0,1;0,1;0,5;0,5;0,1;0,1;-14,02
3,1;0,1;0,1;0,5;0,5;0,1;0,1;-12,81
3,11;0,1;0,1;0,5;0,5;0,1;0,1;-11,59
3,12;0,1;0,1;0,5;0,5;0,1;0,1;-10,38
3,13;0,1;0,1;0,5;0,5;0,1;0,1;-9,17
3,14;0,1;0,1;0,5;0,5;0,1;0,1;-7,95
3,15;0,1;0,1;0,5;0,5;0,1;0,1;-6,74
3,16;0,1;0,1;0,5;0,5;0,1;0,1;-5,52
3,17;0,1;0,1;0,5;0,5;0,1;0,1;-4,31
3,18;0,1;0,1;0,5;0,5;0,1;0,1;-3,1
3,19;0,1;0,1;0,5;0,5;0,1;0,1;-1,88
3,2;0,1;0,1;0,5;0,5;0,1;0,1;-0,67
3,21;0,1;0,1;0,5;0,5;0,1;0,1;-0,55
3,22;0,1;0,1;0,5;0,5;0,1;0,1;-1,76
3,23;0,1;0,1;0,5;0,5;0,1;0,1;-2,97
3,24;0,1;0,1;0,5;0,5;0,1;0,1;-4,19
3,25;0,1;0,1;0,5;0,5;0,1;0,1;-5,4
3,26;0,1;0,1;0,5;0,5;0,1;0,1;-6,62
3,27;0,1;0,1;0,5;0,5;0,1;0,1;-7,83
3,2800000000000002;0,1;0,1;0,5;0,5;0,1;0,1;-9,04
3,29;0,1;0,1;0,5;0,5;0,1;0,1;-10,26
3,3;0,1;0,1;0,5;0,5;0,1;0,1;-11,47
3,31;0,1;0,1;0,5;0,5;0,1;0,1;-12,68
3,32;0,1;0,1;0,5;0,5;0,1;0,1;-13,9
3,33;0,1;0,1;0,5;0,5;0,1;0,1;-15,11
3,34;0,1;0,1;0,5;0,5;0,1;0,1;-16,33
3,35;0,1;0,1;0,5;0,5;0,1;0,1;-17,54
3,36;0,1;0,1;0,5;0,5;0,1;0,1;-18,75
3,37;0,1;0,1;0,5;0,5;0,1;0,1;-19,97
3,38;0,1;0,1;0,5;0,5;0,1;0,1;-21,18
3,39;0,1;0,1;0,5;0,5;0,1;0,1;-22,4
3,4;0,1;0,1;0,5;0,5;0,1;0,1;-23,61
3,41;0,1;0,1;0,5;0,5;0,1;0,1;-24,82
3,42;0,1;0,1;0,5;0,5;0,1;0,1;-26,04
3,43;0,1;0,1;0,5;0,5;0,1;0,1;-25,46
3,44;0,1;0,1;0,5;0,5;0,1;0,1;-14,89
3,45;0,1;0,1;0,5;0,5;0,1;0,1;-4,32
3,46;0,1;0,1;0,5;0,5;0,1;0,1;-6,25
3,47;0,1;0,1;0,5;0,5;0,1;0,1;-16,82
3,48;0,1;0,1;0,5;0,5;0,1;0,1;-27,38
3,49;0,1;0,1;0,5;0,5;0,1;0,1;-29,28
3,5;0,1;0,1;0,5;0,5;0,1;0,1;-28,48
3,51;0,1;0,1;0,5;0,5;0,1;0,1;-27,68
3,52;0,1;0,1;0,5;0,5;0,1;0,1;-21,13
3,5300000000000002;0,1;0,1;0,5;0,5;0,1;0,1;-9,42
3,54;0,1;0,1;0,5;0,5;0,1;0,1;-2,29
3,55;0,1;0,1;0,5;0,5;0,1;0,1;-14,0
3,56;0,1;0,1;0,5;0,5;0,1;0,1;-23,67
3,5700000000000003;0,1;0,1;0,5;0,5;0,1;0,1;-22,87
3,58;0,1;0,1;0,5;0,5;0,1;0,1;-22,06
3,59;0,1;0,1;0,5;0,5;0,1;0,1;-21,26
3,6;0,1;0,1;0,5;0,5;0,1;0,1;-20,46
3,61;0,1;0,1;0,5;0,5;0,1;0,1;-19,66
3,62;0,1;0,1;0,5;0,5;0,1;0,1;-18,86
3,63;0,1;0,1;0,5;0,5;0,1;0,1;-18,05
3,64;0,1;0,1;0,5;0,5;0,1;0,1;-17,25
3,65;0,1;0,1;0,5;0,5;0,1;0,1;-16,45
3,66;0,1;0,1;0,5;0,5;0,1;0,1;-15,65
3,67;0,1;0,1;0,5;0,5;0,1;0,1;-14,85
3,68;0,1;0,1;0,5;0,5;0,1;0,1;-14,04
3,69;0,1;0,1;0,5;0,5;0,1;0,1;-13,24
3,7;0,1;0,1;0,5;0,5;0,1;0,1;-12,44
3,71;0,1;0,1;0,5;0,5;0,1;0,1;-11,64
3,7199999999999998;0,1;0,1;0,5;0,5;0,1;0,1;-10,84
3,73;0,1;0,1;0,5;0,5;0,1;0,1;-10,03
3,74;0,1;0,1;0,5;0,5;0,1;0,1;-9,23
3,75;0,1;0,1;0,5;0,5;0,1;0,1;-8,43
3,76;0,1;0,1;0,5;0,5;0,1;0,1;-7,63
3,77;0,1;0,1;0,5;0,5;0,1;0,1;-6,83
3,7800000000000002;0,1;0,1;0,5;0,5;0,1;0,1;-6,02
3,79;0,1;0,1;0,5;0,5;0,1;0,1;-5,22
3,8;0,1;0,1;0,5;0,5;0,1;0,1;-4,42
3,81;0,1;0,1;0,5;0,5;0,1;0,1;-1,37
3,8200000000000003;0,1;0,1;0,5;0,5;0,1;0,1;-2,81
3,83;0,1;0,1;0,5;0,5;0,1;0,1;-2,01
3,84;0,1;0,1;0,5;0,5;0,1;0,1;-1,21
3,85;0,1;0,1;0,5;0,5;0,1;0,1;-0,41
3,86;0,1;0,1;0,5;0,5;0,1;0,1;-0,39
3,87;0,1;0,1;0,5;0,5;0,1;0,1;-1,2
3,88;0,1;0,1;0,5;0,5;0,1;0,1;-2,0
3,89;0,1;0,1;0,5;0,5;0,1;0,1;-2,8
3,9;0,1;0,1;0,5;0,5;0,1;0,1;-3,6
3,91;0,1;0,1;0,5;0,5;0,1;0,1;-4,4
3,92;0,1;0,1;0,5;0,5;0,1;0,1;-5,21
3,93;0,1;0,1;0,5;0,5;0,1;0,1;-6,01
3,94;0,1;0,1;0,5;0,5;0,1;0,1;-6,81
3,95;0,1;0,1;0,5;0,5;0,1;0,1;-7,61
3,96;0,1;0,1;0,5;0,5;0,1;0,1;-8,41
3,9699999999999998;0,1;0,1;0,5;0,5;0,1;0,1;-9,22
3,98;0,1;0,1;0,5;0,5;0,1;0,1;-10,02
3,99;0,1;0,1;0,5;0,5;0,1;0,1;-10,82
4,0;0,1;0,1;0,5;0,5;0,1;0,1;-11,62
3,0;0,1;0,1;0,6;0,6;0,1;0,1;-1,68
3,01;0,1;0,1;0,6;0,6;0,1;0,1;-0,88
3,02;0,1;0,1;0,6;0,6;0,1;0,1;-0,07
3,03;0,1;0,1;0,6;0,6;0,1;0,1;-0,73
3,04;0,1;0,1;0,6;0,6;0,1;0,1;-1,53
3,05;0,1;0,1;0,6;0,6;0,1;0,1;-2,33
3,06;0,1;0,1;0,6;0,6;0,1;0,1;-3,13
3,07;0,1;0,1;0,6;0,6;0,1;0,1;-3,94
3,08;0,1;0,1;0,6;0,6;0,1;0,1;-4,74
3,09;0,1;0,1;0,6;0,6;0,1;0,1;-5,54
3,1;0,1;0,1;0,6;0,6;0,1;0,1;-6,34
3,11;0,1;0,1;0,6;0,6;0,1;0,1;-7,14
3,12;0,1;0,1;0,6;0,6;0,1;0,1;-7,94
3,13;0,1;0,1;0,6;0,6;0,1;0,1;-8,75
3,14;0,1;0,1;0,6;0,6;0,1;0,1;-7,95
3,15;0,1;0,1;0,6;0,6;0,1;0,1;-6,74
3,16;0,1;0,1;0,6;0,6;0,1;0,1;-5,52
3,17;0,1;0,1;0,6;0,6;0,1;0,1;-4,31
3,18;0,1;0,1;0,6;0,6;0,1;0,1;-3,1
3,19;0,1;0,1;0,6;0,6;0,1;0,1;-1,88
3,2;0,1;0,1;0,6;0,6;0,1;0,1;-0,67
3,21;0,1;0,1;0,6;0,6;0,1;0,1;-0,55
3,22;0,1;0,1;0,6;0,6;0,1;0,1;-1,76
3,23;0,1;0,1;0,6;0,6;0,1;0,1;-2,97
3,24;0,1;0,1;0,6;0,6;0,1;0,1;-4,19
3,25;0,1;0,1;0,6;0,6;0,1;0,1;-5,4
3,26;0,1;0,1;0,6;0,6;0,1;0,1;-6,62
3,27;0,1;0,1;0,6;0,6;0,1;0,1;-7,83
3,2800000000000002;0,1;0,1;0,6;0,6;0,1;0,1;-9,04
3,29;0,1;0,1;0,6;0,6;0,1;0,1;-10,26
3,3;0,1;0,1;0,6;0,6;0,1;0,1;-11,47
3,31;0,1;0,1;0,6;0,6;0,1;0,1;-12,68
3,32;0,1;0,1;0,6;0,6;0,1;0,1;-13,9
3,33;0,1;0,1;0,6;0,6;0,1;0,1;-15,11
3,34;0,1;0,1;0,6;0,6;0,1;0,1;-16,33
3,35;0,1;0,1;0,6;0,6;0,1;0,1;-17,54
3,36;0,1;0,1;0,6;0,6;0,1;0,1;-18,75
3,37;0,1;0,1;0,6;0,6;0,1;0,1;-19,97
3,38;0,1;0,1;0,6;0,6;0,1;0,1;-21,18
3,39;0,1;0,1;0,6;0,6;0,1;0,1;-22,4
3,4;0,1;0,1;0,6;0,6;0,1;0,1;-23,61
3,41;0,1;0,1;0,6;0,6;0,1;0,1;-24,82
3,42;0,1;0,1;0,6;0,6;0,1;0,1;-26,04
3,43;0,1;0,1;0,6;0,6;0,1;0,1;-27,25
3,44;0,1;0,1;0,6;0,6;0,1;0,1;-28,47
3,45;0,1;0,1;0,6;0,6;0,1;0,1;-29,68
3,46;0,1;0,1;0,6;0,6;0,1;0,1;-30,89
3,47;0,1;0,1;0,6;0,6;0,1;0,1;-32,11
3,48;0,1;0,1;0,6;0,6;0,1;0,1;-33,32
3,49;0,1;0,1;0,6;0,6;0,1;0,1;-34,54
3,5;0,1;0,1;0,6;0,6;0,1;0,1;-35,75
3,51;0,1;0,1;0,6;0,6;0,1;0,1;-32,84
3,52;0,1;0,1;0,6;0,6;0,1;0,1;-21,13
3,5300000000000002;0,1;0,1;0,6;0,6;0,1;0,1;-9,42
3,54;0,1;0,1;0,6;0,6;0,1;0,1;-2,29
3,55;0,1;0,1;0,6;0,6;0,1;0,1;-14,0
3,56;0,1;0,1;0,6;0,6;0,1;0,1;-25,71
3,5700000000000003;0,1;0,1;0,6;0,6;0,1;0,1;-37,41
3,58;0,1;0,1;0,6;0,6;0,1;0,1;-41,09
3,59;0,1;0,1;0,6;0,6;0,1;0,1;-30,53
3,6;0,1;0,1;0,6;0,6;0,1;0,1;-19,97
3,61;0,1;0,1;0,6;0,6;0,1;0,1;-9,41
3,62;0,1;0,1;0,6;0,6;0,1;0,1;-1,15
3,63;0,1;0,1;0,6;0,6;0,1;0,1;-11,7
3,64;0,1;0,1;0,6;0,6;0,1;0,1;-22,26
3,65;0,1;0,1;0,6;0,6;0,1;0,1;-32,81
3,66;0,1;0,1;0,6;0,6;0,1;0,1;-43,36
3,67;0,1;0,1;0,6;0,6;0,1;0,1;-52,06
3,68;0,1;0,1;0,6;0,6;0,1;0,1;-52,86
3,69;0,1;0,1;0,6;0,6;0,1;0,1;-53,66
3,7;0,1;0,1;0,6;0,6;0,1;0,1;-54,46
3,71;0,1;0,1;0,6;0,6;0,1;0,1;-55,27
3,7199999999999998;0,1;0,1;0,6;0,6;0,1;0,1;-56,07
3,73;0,1;0,1;0,6;0,6;0,1;0,1;-56,87
3,74;0,1;0,1;0,6;0,6;0,1;0,1;-57,67
3,75;0,1;0,1;0,6;0,6;0,1;0,1;-57,9
3,76;0,1;0,1;0,6;0,6;0,1;0,1;-48,48
3,77;0,1;0,1;0,6;0,6;0,1;0,1;-39,06
3,7800000000000002;0,1;0,1;0,6;0,6;0,1;0,1;-29,63
3,79;0,1;0,1;0,6;0,6;0,1;0,1;-20,21
3,8;0,1;0,1;0,6;0,6;0,1;0,1;-10,79
3,81;0,1;0,1;0,6;0,6;0,1;0,1;-1,37
3,8200000000000003;0,1;0,1;0,6;0,6;0,1;0,1;-7,57
3,83;0,1;0,1;0,6;0,6;0,1;0,1;-17,48
3,84;0,1;0,1;0,6;0,6;0,1;0,1;-26,9
3,85;0,1;0,1;0,6;0,6;0,1;0,1;-36,32
3,86;0,1;0,1;0,6;0,6;0,1;0,1;-45,74
3,87;0,1;0,1;0,6;0,6;0,1;0,1;-55,17
3,88;0,1;0,1;0,6;0,6;0,1;0,1;-64,59
3,89;0,1;0,1;0,6;0,6;0,1;0,1;-69,71
3,9;0,1;0,1;0,6;0,6;0,1;0,1;-70,44
3,91;0,1;0,1;0,6;0,6;0,1;0,1;-69,48
3,92;0,1;0,1;0,6;0,6;0,1;0,1;-68,51
3,93;0,1;0,1;0,6;0,6;0,1;0,1;-67,55
3,94;0,1;0,1;0,6;0,6;0,1;0,1;-66,58
3,95;0,1;0,1;0,6;0,6;0,1;0,1;-65,61
3,96;0,1;0,1;0,6;0,6;0,1;0,1;-64,65
3,9699999999999998;0,1;0,1;0,6;0,6;0,1;0,1;-63,68
3,98;0,1;0,1;0,6;0,6;0,1;0,1;-62,71
3,99;0,1;0,1;0,6;0,6;0,1;0,1;-61,75
4,0;0,1;0,1;0,6;0,6;0,1;0,1;-60,78
3,0;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-24,95
3,01;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-23,73
3,02;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-22,52
3,03;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-21,31
3,04;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-20,09
3,05;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-18,88
3,06;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-17,66
3,07;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-16,45
3,08;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-15,24
3,09;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-14,02
3,1;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-12,81
3,11;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-11,59
3,12;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-10,38
3,13;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-9,17
3,14;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-7,95
3,15;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-6,74
3,16;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-5,52
3,17;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-4,31
3,18;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-3,1
3,19;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-1,88
3,2;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-0,67
3,21;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-0,55
3,22;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-1,76
3,23;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-2,97
3,24;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-4,19
3,25;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-5,4
3,26;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-6,62
3,27;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-7,83
3,2800000000000002;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-9,04
3,29;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-10,26
3,3;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-11,47
3,31;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-12,68
3,32;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-13,9
3,33;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-15,11
3,34;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-16,33
3,35;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-17,54
3,36;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-18,75
3,37;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-19,97
3,38;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-21,18
3,39;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-22,4
3,4;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-23,61
3,41;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-24,82
3,42;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-26,04
3,43;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-27,25
3,44;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-28,47
3,45;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-29,68
3,46;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-30,89
3,47;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-32,11
3,48;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-33,32
3,49;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-34,54
3,5;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-35,75
3,51;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-32,84
3,52;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-21,13
3,5300000000000002;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-9,42
3,54;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-2,29
3,55;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-14,0
3,56;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-25,71
3,5700000000000003;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-37,41
3,58;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-45,46
3,59;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-46,68
3,6;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-47,89
3,61;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-49,1
3,62;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-50,32
3,63;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-51,53
3,64;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-52,74
3,65;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-53,96
3,66;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-55,17
3,67;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-56,39
3,68;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-57,6
3,69;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-58,81
3,7;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-60,03
3,71;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-61,24
3,7199999999999998;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-62,46
3,73;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-56,68
3,74;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-46,13
3,75;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-35,58
3,76;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-25,03
3,77;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-14,49
3,7800000000000002;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-3,94
3,79;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-6,6
3,8;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-10,79
3,81;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-1,37
3,8200000000000003;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-7,57
3,83;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-17,48
3,84;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-26,9
3,85;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-36,32
3,86;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-45,74
3,87;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-55,17
3,88;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-64,59
3,89;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-71,41
3,9;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-70,44
3,91;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-69,48
3,92;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-68,51
3,93;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-67,55
3,94;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-66,58
3,95;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-65,61
3,96;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-64,65
3,9699999999999998;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-63,68
3,98;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-62,71
3,99;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-61,75
4,0;0,1;0,1;0,7000000000000001;0,7000000000000001;0,1;0,1;-60,78
3,0;0,1;0,1;0,8;0,8;0,1;0,1;-24,95
3,01;0,1;0,1;0,8;0,8;0,1;0,1;-23,73
3,02;0,1;0,1;0,8;0,8;0,1;0,1;-22,52
3,03;0,1;0,1;0,8;0,8;0,1;0,1;-21,31
3,04;0,1;0,1;0,8;0,8;0,1;0,1;-20,09
3,05;0,1;0,1;0,8;0,8;0,1;0,1;-18,88
3,06;0,1;0,1;0,8;0,8;0,1;0,1;-17,66
3,07;0,1;0,1;0,8;0,8;0,1;0,1;-16,45
3,08;0,1;0,1;0,8;0,8;0,1;0,1;-15,24
3,09;0,1;0,1;0,8;0,8;0,1;0,1;-14,02
3,1;0,1;0,1;0,8;0,8;0,1;0,1;-12,81
3,11;0,1;0,1;0,8;0,8;0,1;0,1;-11,59
3,12;0,1;0,1;0,8;0,8;0,1;0,1;-10,38
3,13;0,1;0,1;0,8;0,8;0,1;0,1;-9,17
3,14;0,1;0,1;0,8;0,8;0,1;0,1;-7,95
3,15;0,1;0,1;0,8;0,8;0,1;0,1;-6,74
3,16;0,1;0,1;0,8;0,8;0,1;0,1;-5,52
3,17;0,1;0,1;0,8;0,8;0,1;0,1;-4,31
3,18;0,1;0,1;0,8;0,8;0,1;0,1;-3,1
3,19;0,1;0,1;0,8;0,8;0,1;0,1;-1,88
3,2;0,1;0,1;0,8;0,8;0,1;0,1;-0,67
3,21;0,1;0,1;0,8;0,8;0,1;0,1;-0,55
3,22;0,1;0,1;0,8;0,8;0,1;0,1;-1,76
3,23;0,1;0,1;0,8;0,8;0,1;0,1;-2,97
3,24;0,1;0,1;0,8;0,8;0,1;0,1;-4,19
3,25;0,1;0,1;0,8;0,8;0,1;0,1;-5,4
3,26;0,1;0,1;0,8;0,8;0,1;0,1;-6,62
3,27;0,1;0,1;0,8;0,8;0,1;0,1;-7,83
3,2800000000000002;0,1;0,1;0,8;0,8;0,1;0,1;-9,04
3,29;0,1;0,1;0,8;0,8;0,1;0,1;-10,26
3,3;0,1;0,1;0,8;0,8;0,1;0,1;-11,47
3,31;0,1;0,1;0,8;0,8;0,1;0,1;-12,68
3,32;0,1;0,1;0,8;0,8;0,1;0,1;-13,9
3,33;0,1;0,1;0,8;0,8;0,1;0,1;-15,11
3,34;0,1;0,1;0,8;0,8;0,1;0,1;-16,33
3,35;0,1;0,1;0,8;0,8;0,1;0,1;-17,54
3,36;0,1;0,1;0,8;0,8;0,1;0,1;-18,75
3,37;0,1;0,1;0,8;0,8;0,1;0,1;-19,97
3,38;0,1;0,1;0,8;0,8;0,1;0,1;-21,18
3,39;0,1;0,1;0,8;0,8;0,1;0,1;-22,4
3,4;0,1;0,1;0,8;0,8;0,1;0,1;-23,61
3,41;0,1;0,1;0,8;0,8;0,1;0,1;-24,82
3,42;0,1;0,1;0,8;0,8;0,1;0,1;-26,04
3,43;0,1;0,1;0,8;0,8;0,1;0,1;-27,25
3,44;0,1;0,1;0,8;0,8;0,1;0,1;-28,47
3,45;0,1;0,1;0,8;0,8;0,1;0,1;-29,68
3,46;0,1;0,1;0,8;0,8;0,1;0,1;-30,89
3,47;0,1;0,1;0,8;0,8;0,1;0,1;-32,11
3,48;0,1;0,1;0,8;0,8;0,1;0,1;-33,32
3,49;0,1;0,1;0,8;0,8;0,1;0,1;-34,54
3,5;0,1;0,1;0,8;0,8;0,1;0,1;-35,75
3,51;0,1;0,1;0,8;0,8;0,1;0,1;-32,84
3,52;0,1;0,1;0,8;0,8;0,1;0,1;-21,13
3,5300000000000002;0,1;0,1;0,8;0,8;0,1;0,1;-9,42
3,54;0,1;0,1;0,8;0,8;0,1;0,1;-2,29
3,55;0,1;0,1;0,8;0,8;0,1;0,1;-14,0
3,56;0,1;0,1;0,8;0,8;0,1;0,1;-25,71
3,5700000000000003;0,1;0,1;0,8;0,8;0,1;0,1;-37,41
3,58;0,1;0,1;0,8;0,8;0,1;0,1;-45,46
3,59;0,1;0,1;0,8;0,8;0,1;0,1;-46,68
3,6;0,1;0,1;0,8;0,8;0,1;0,1;-47,89
3,61;0,1;0,1;0,8;0,8;0,1;0,1;-49,1
3,62;0,1;0,1;0,8;0,8;0,1;0,1;-50,32
3,63;0,1;0,1;0,8;0,8;0,1;0,1;-51,53
3,64;0,1;0,1;0,8;0,8;0,1;0,1;-52,74
